,edit_count,neg_sentiment,sentiment
2011-05-16,0.0,0.21428571428571427,-0.05525455304554531
2011-05-17,0.0,0.2727272727272727,-0.1507803499698639
2011-05-18,0.0,0.3,-0.131972935795784
2011-05-19,0.0,0.3958333333333333,-0.30992447088162106
2011-05-20,0.0,0.35714285714285715,-0.3563859931060246
2011-05-21,0.0,0.4,-0.2970728278160095
2011-05-22,0.0,0.3684210526315789,-0.31064272711151525
2011-05-23,0.0,0.4444444444444444,-0.3872522513071696
2011-05-24,0.0,0.38461538461538464,-0.26984410790296703
2011-05-25,0.0,0.25,-0.08908502385020256
2011-05-26,0.0,0.35185185185185186,-0.22769203230186744
2011-05-27,0.0,0.25,-0.06154710054397583
2011-05-28,0.0,0.42857142857142855,-0.2945259085723332
2011-05-29,0.0,0.3333333333333333,-0.10774725675582886
2011-05-30,0.0,0.3,-0.21550289988517762
2011-05-31,0.0,0.25,-0.0800866074860096
2011-06-01,0.0,0.125,0.23179167757431665
2011-06-02,0.0,0.3125,-0.15244778990745544
2011-06-03,0.0,0.32926829268292684,-0.2051864826097721
2011-06-04,0.0,0.25,0.00042013823986053467
2011-06-05,0.0,0.1111111111111111,0.16297421852747598
2011-06-06,0.0,0.4583333333333333,-0.4391336937745412
2011-06-07,0.0,0.2,0.0958438515663147
2011-06-08,0.0,0.2,0.09878204464912414
2011-06-09,0.0,0.15384615384615385,0.1326811474103194
2011-06-10,0.0,0.07142857142857142,0.29285898378917147
2011-06-11,0.0,0.4074074074074074,-0.3547229490898274
2011-06-12,0.0,0.3877551020408163,-0.3015834451938162
2011-06-13,0.0,0.32222222222222224,-0.16247778799798754
2011-06-14,0.0,0.46153846153846156,-0.4144415603234218
2011-06-15,0.0,0.3392857142857143,-0.19473427959850856
2011-06-16,0.0,0.3709677419354839,-0.24623243943337472
2011-06-17,0.0,0.37,-0.2635879045724869
2011-06-18,0.0,0.3269230769230769,-0.1987536492256018
2011-06-19,0.0,0.3541666666666667,-0.2613479904830456
2011-06-20,0.0,0.26136363636363635,-0.03070051223039627
2011-06-21,0.0,0.4090909090909091,-0.3606005907058716
2011-06-22,0.0,0.40625,-0.32042563147842884
2011-06-23,0.0,0.35714285714285715,-0.2942497283220291
2011-06-24,0.0,0.38461538461538464,-0.23494287179066584
2011-06-25,0.0,0.25,-0.10558207705616951
2011-06-26,0.0,0.5,-0.4416534788906574
2011-06-27,0.0,0.29411764705882354,-0.12350400405771592
2011-06-28,0.0,0.5,-0.4574030041694641
2011-06-29,0.0,0.4,-0.2992010056972504
2011-06-30,0.0,0.35714285714285715,-0.27844796436173574
2011-07-01,0.0,0.3125,-0.13174030929803848
2011-07-02,0.0,0.3055555555555556,-0.10851235853301154
2011-07-03,0.0,0.42857142857142855,-0.35414043068885803
2011-07-04,0.0,0.30952380952380953,-0.15699916510354905
2011-07-05,0.0,0.5,-0.49686404317617416
2011-07-06,0.0,0.5,-0.4992787018418312
2011-07-07,0.0,0.35714285714285715,-0.23277729323932103
2011-07-08,0.0,0.2,0.10291728377342224
2011-07-09,0.0,0.4,-0.2980944514274597
2011-07-10,0.0,0.41304347826086957,-0.3371498740237692
2011-07-11,0.0,0.3333333333333333,-0.33298224210739136
2011-07-12,0.0,0.5,-0.49659332633018494
2011-07-13,0.0,0.125,0.10895302146673203
2011-07-14,0.0,0.25,-0.11348225176334381
2011-07-15,0.0,0.5,-0.4674486347607204
2011-07-16,0.0,0.5,-0.49894264340400696
2011-07-17,0.0,0.5,-0.49955010414123535
2011-07-18,0.0,0.16666666666666666,-0.0004990349213282267
2011-07-19,0.0,0.2777777777777778,-0.11567660835054186
2011-07-21,0.0,0.5,-0.4927752614021301
2011-07-22,0.0,0.08333333333333333,0.08341217041015625
2011-07-23,0.0,0.25,-0.001102358102798462
2011-07-24,0.0,0.125,0.23127193748950958
2011-07-25,0.0,0.375,-0.37441277503967285
2011-07-28,0.0,0.0,0.2458084300160408
2011-07-29,0.0,0.3333333333333333,-0.1676634152730306
2011-07-30,0.0,0.0,0.0
2011-07-31,0.0,0.5,-0.48594391345977783
2011-08-02,0.0,0.3333333333333333,-0.32270054519176483
2011-08-03,0.0,0.25,0.0005549490451812744
2011-08-04,0.0,0.25,-0.01816648244857788
2011-08-05,0.0,0.125,-0.12492064386606216
2011-08-07,0.0,0.375,-0.25557953119277954
2011-08-08,0.0,0.375,-0.3644579350948334
2011-08-09,0.0,0.3333333333333333,-0.3292568325996399
2011-08-10,0.0,0.2,0.08649067878723145
2011-08-11,0.0,0.375,-0.32292646914720535
2011-08-12,0.0,0.25,-0.003428243100643158
2011-08-15,0.0,0.5,-0.49973419308662415
2011-08-16,0.0,0.5,-0.4868096113204956
2011-08-17,0.0,0.1875,0.09656782820820808
2011-08-19,0.0,0.5,-0.49654268225034076
2011-08-20,0.0,0.2777777777777778,-0.15724675522910225
2011-08-22,0.0,0.35714285714285715,-0.19886856419699533
2011-08-23,0.0,0.42857142857142855,-0.3368969261646271
2011-08-24,0.0,0.5,-0.45217757672071457
2011-08-25,0.0,0.5,-0.4835686683654785
2011-08-26,0.0,0.5,-0.4979538917541504
2011-08-27,0.0,0.0,0.0
2011-08-31,0.0,0.0,0.43741127848625183
2011-09-01,0.0,0.25,-0.08199760814507802
2011-09-02,0.0,0.5,-0.49837973713874817
2011-09-03,0.0,0.3333333333333333,-0.3290911813577016
2011-09-04,0.0,0.0,0.49447113275527954
2011-09-05,0.0,0.5,-0.49383097887039185
2011-09-06,0.0,0.5,-0.4996732771396637
2011-09-07,0.0,0.16666666666666666,0.1508375952641169
2011-09-08,0.0,0.0,0.4650106430053711
2011-09-09,0.0,0.5,-0.49685386816660565
2011-09-13,0.0,0.3333333333333333,-0.22383167346318564
2011-09-14,0.0,0.25,3.60831618309021e-05
2011-09-15,0.0,0.25,-0.012377612292766571
2011-09-16,0.0,0.375,-0.3059580475091934
2011-09-17,0.0,0.5,-0.49878702419144766
2011-09-18,0.0,0.0,0.4650106430053711
2011-09-19,0.0,0.2,0.0930945098400116
2011-09-20,0.0,0.25,-0.08058349788188934
2011-09-21,0.0,0.25,-0.027981658776601154
2011-09-22,0.0,0.5,-0.4912155568599701
2011-09-25,0.0,0.0,0.0
2011-09-26,0.0,0.25,-0.006630852818489075
2011-09-27,0.0,0.25,0.005704827606678009
2011-09-29,0.0,0.5,-0.46262816339731216
2011-09-30,0.0,0.25,-0.02422770857810974
2011-10-01,0.0,0.25,-0.08606919646263123
2011-10-02,0.0,0.3157894736842105,-0.13824962471660815
2011-10-04,0.0,0.0,0.4755633771419525
2011-10-05,0.0,0.375,-0.2734449952840805
2011-10-06,0.0,0.5,-0.38244563341140747
2011-10-07,0.0,0.2,-0.10096626281738282
2011-10-08,0.0,0.375,-0.21734710782766342
2011-10-09,0.0,0.1111111111111111,0.1802903546227349
2011-10-10,0.0,0.16666666666666666,0.1805455336968104
2011-10-11,0.0,0.3333333333333333,-0.1976102888584137
2011-10-13,0.0,0.25,-0.017223089933395386
2011-10-15,0.0,0.3333333333333333,-0.17451462149620056
2011-10-16,0.0,0.25,-0.19620059430599213
2011-10-17,0.0,0.25,-0.24978430569171906
2011-10-18,0.0,0.21428571428571427,-0.041130270276750834
2011-10-19,0.0,0.25,-0.24980102479457855
2011-10-20,0.0,0.16666666666666666,0.0018297135829925537
2011-10-23,0.0,0.3888888888888889,-0.26665837566057843
2011-10-24,0.0,0.25,-0.049038685858249664
2011-10-25,0.0,0.3333333333333333,-0.16980335116386414
2011-10-27,0.0,0.16666666666666666,-0.00998218854268392
2011-10-28,0.0,0.3333333333333333,-0.13720990220705667
2011-10-30,0.0,0.3333333333333333,-0.17894165714581808
2011-10-31,0.0,0.5,-0.49911484122276306
2011-11-01,0.0,0.375,-0.25861456245183945
2011-11-03,0.0,0.16666666666666666,-0.006628354390462239
2011-11-04,0.0,0.5,-0.49969935417175293
2011-11-05,0.0,0.5,-0.4992581307888031
2011-11-06,0.0,0.5,-0.40976399183273315
2011-11-12,0.0,0.3333333333333333,-0.32535751660664874
2011-11-13,0.0,0.40625,-0.3026394508779049
2011-11-14,0.0,0.25,-0.008383226891358694
2011-11-15,0.0,0.5,-0.4947514683008194
2011-11-18,0.0,0.5,-0.4998968541622162
2011-11-20,0.0,0.25,-0.05702748894691467
2011-11-21,0.0,0.0,0.49471062421798706
2011-11-22,0.0,0.3333333333333333,-0.3316885431607564
2011-11-23,0.0,0.5,-0.4704594910144806
2011-11-25,0.0,0.5,-0.46743378043174744
2011-11-26,0.0,0.0,0.22795645253998892
2011-11-27,0.0,0.16666666666666666,-0.16314849257469177
2011-11-28,0.0,0.5,-0.4361008554697037
2011-11-29,0.0,0.25,-0.01478622853755951
2011-11-30,0.0,0.0,0.4755633771419525
2011-12-01,0.0,0.375,-0.2548944056034088
2011-12-02,0.0,0.5,-0.4975295066833496
2011-12-04,0.0,0.5,-0.4998715817928314
2011-12-05,0.0,0.375,-0.25525931268930435
2011-12-06,0.0,0.0,0.40403731167316437
2011-12-07,0.0,0.25,-0.01413080096244812
2011-12-09,0.0,0.25,-0.07822303473949432
2011-12-10,0.0,0.5,-0.41581331193447113
2011-12-12,0.0,0.5,-0.40924930572509766
2011-12-13,0.0,0.5,-0.3960902690887451
2011-12-15,0.0,0.0,0.0
2011-12-17,0.0,0.25,-0.24983341991901398
2011-12-18,0.0,0.5,-0.3847164312998454
2011-12-20,0.0,0.3333333333333333,-0.17469571034113565
2011-12-21,0.0,0.4,-0.37139478921890257
2011-12-22,0.0,0.25,0.04664453864097595
2011-12-23,0.0,0.5,-0.4983234107494354
2011-12-24,0.0,0.0,0.47593897581100464
2011-12-25,0.0,0.5,-0.4978705644607544
2011-12-26,0.0,0.3333333333333333,-0.16387324531873068
2011-12-28,0.0,0.5,-0.49821072816848755
2011-12-29,0.0,0.5,-0.4996994137763977
2011-12-31,0.0,0.25,0.0015331357717514038
2012-01-01,0.0,0.5,-0.49933937191963196
2012-01-03,0.0,0.5,-0.40629301965236664
2012-01-04,0.0,0.0,0.37233057618141174
2012-01-05,0.0,0.16666666666666666,0.0636281669139862
2012-01-08,0.0,0.25,-0.058081015944480896
2012-01-09,0.0,0.4,-0.29900617599487306
2012-01-10,0.0,0.4,-0.29586407244205476
2012-01-12,0.0,0.25,-0.06578193604946136
2012-01-14,0.0,0.25,-0.24653656780719757
2012-01-16,0.0,0.2857142857142857,-0.12064761774880546
2012-01-17,0.0,0.375,-0.25333430618047714
2012-01-19,0.0,0.16666666666666666,-0.008245915174484253
2012-01-21,0.0,0.25,0.0007887035608291626
2012-01-22,0.0,0.5,-0.4928251802921295
2012-01-24,0.0,0.5,-0.4905146062374115
2012-01-26,0.0,0.25,0.0024437904357910156
2012-01-28,0.0,0.25,-0.01177661120891571
2012-02-01,0.0,0.5,-0.47742463151613873
2012-02-03,0.0,0.0,0.384185791015625
2012-02-05,0.0,0.5,-0.4987410604953766
2012-02-07,0.0,0.25,0.0002980083227157593
2012-02-08,0.0,0.0,0.0
2012-02-09,0.0,0.5,-0.4952746033668518
2012-02-11,0.0,0.5,-0.49848543107509613
2012-02-12,0.0,0.25,6.556510925292969e-06
2012-02-13,0.0,0.25,-0.002703525125980377
2012-02-14,0.0,0.25,-0.24907483160495758
2012-02-16,0.0,0.25,-0.07409191131591797
2012-02-17,0.0,0.5,-0.4930399954319
2012-02-18,0.0,0.5,-0.40882042050361633
2012-02-19,0.0,0.3333333333333333,-0.17154882351557413
2012-02-20,0.0,0.0,0.38371286789576214
2012-02-21,0.0,0.3333333333333333,-0.3292931914329529
2012-02-23,0.0,0.25,0.02741330862045288
2012-02-24,0.0,0.5,-0.4969639182090759
2012-02-25,0.0,0.5,-0.3960902690887451
2012-02-28,0.0,0.0,0.42203009128570557
2012-02-29,0.0,0.5,-0.4991360604763031
2012-03-01,0.0,0.0,0.37036389112472534
2012-03-03,0.0,0.34615384615384615,-0.16297444701194763
2012-03-04,0.0,0.0,0.46356502175331116
2012-03-05,0.0,0.16666666666666666,0.15196016430854797
2012-03-08,0.0,0.5,-0.4704950749874115
2012-03-09,0.0,0.0,0.37252742052078247
2012-03-11,0.0,0.0,0.4863045811653137
2012-03-12,0.0,0.2777777777777778,-0.22052009569274056
2012-03-16,0.0,0.25,-0.001906856894493103
2012-03-17,0.0,0.0,0.49778470396995544
2012-03-18,0.0,0.16666666666666666,0.16353786985079447
2012-03-19,0.0,0.16666666666666666,0.23700488607088724
2012-03-20,0.0,0.0,0.4990641176700592
2012-03-21,0.0,0.0,0.4937065839767456
2012-03-22,0.0,0.5,-0.3960902690887451
2012-03-23,0.0,0.3333333333333333,-0.19409549236297607
2012-03-29,0.0,0.0,0.4755633771419525
2012-04-01,0.0,0.375,-0.373243510723114
2012-04-02,0.0,0.125,0.10653115808963776
2012-04-03,0.0,0.0,0.42557287216186523
2012-04-05,0.0,0.5,-0.4857961783806483
2012-04-06,0.0,0.25,-0.02342177430788676
2012-04-07,0.0,0.5,-0.499825119972229
2012-04-08,0.0,0.35714285714285715,-0.18363506879125321
2012-04-09,0.0,0.3333333333333333,-0.18834572037061056
2012-04-10,0.0,0.0,0.39877182245254517
2012-04-13,0.0,0.3125,-0.1820310801267624
2012-04-15,0.0,0.5,-0.4998796880245209
2012-04-17,0.0,0.5,-0.44689445197582245
2012-04-18,0.0,0.0,0.46356502175331116
2012-04-20,0.0,0.5,-0.48044806718826294
2012-04-23,0.0,0.375,-0.27859342843294144
2012-04-24,0.0,0.5,-0.49972644448280334
2012-04-30,0.0,0.0,0.34306398034095764
2012-05-02,0.0,0.5,-0.49826306104660034
2012-05-03,0.0,0.5,-0.3960902690887451
2012-05-04,0.0,0.25,-0.09157824516296387
2012-05-06,0.0,0.0,0.31344279646873474
2012-05-07,0.0,0.16666666666666666,-0.005616774161656697
2012-05-12,0.0,0.16666666666666666,0.012705067793528238
2012-05-15,0.0,0.3,-0.10825494527816773
2012-05-16,0.0,0.5,-0.49945521354675293
2012-05-17,0.0,0.3333333333333333,-0.18619628747304282
2012-05-18,0.0,0.0,0.49513038992881775
2012-05-21,0.0,0.5,-0.49911659955978394
2012-05-22,0.0,0.5,-0.47096890211105347
2012-05-23,0.0,0.0,0.31344279646873474
2012-05-25,0.0,0.125,-0.006275571882724762
2012-05-26,0.0,0.0,0.13624166448911032
2012-05-28,0.0,0.25,-0.045584529638290405
2012-05-30,0.0,0.5,-0.48079127073287964
2012-06-01,0.0,0.16666666666666666,-0.1665969987710317
2012-06-02,0.0,0.0,0.4650106430053711
2012-06-03,0.0,0.5,-0.49445289373397827
2012-06-04,0.0,0.5,-0.4990081489086151
2012-06-05,0.0,0.1,0.2816481709480286
2012-06-08,0.0,0.0,0.0
2012-06-09,0.0,0.3333333333333333,-0.17691925168037415
2012-06-10,0.0,0.5,-0.49912896752357483
2012-06-11,0.0,0.5,-0.4977717101573944
2012-06-13,0.0,0.25,-0.017093345522880554
2012-06-14,0.0,0.5,-0.45744460821151733
2012-06-15,0.0,0.3333333333333333,-0.16442268093427023
2012-06-21,0.0,0.0,0.0
2012-06-22,0.0,0.0,0.37429726123809814
2012-06-24,0.0,0.5,-0.4987727701663971
2012-06-25,0.0,0.25,-0.24994944036006927
2012-06-26,0.0,0.5,-0.4719112813472748
2012-06-27,0.0,0.16666666666666666,-0.11019956072171529
2012-06-28,0.0,0.25,-0.2450873851776123
2012-06-29,0.0,0.25,-0.015873461961746216
2012-06-30,0.0,0.25,-0.005003089706103007
2012-07-01,0.0,0.5,-0.4526042590538661
2012-07-02,0.0,0.5,-0.4998277922471364
2012-07-03,0.0,0.3333333333333333,-0.23064141472180685
2012-07-06,0.0,0.25,-0.004189133644104004
2012-07-07,0.0,0.5,-0.499700129032135
2012-07-08,0.0,0.25,-0.2499379962682724
2012-07-10,0.0,0.375,-0.3342144191265106
2012-07-11,0.0,0.5,-0.4292411208152771
2012-07-12,0.0,0.5,-0.35178855061531067
2012-07-13,0.0,0.5,-0.49012914299964905
2012-07-16,0.0,0.25,-0.01741582155227661
2012-07-18,0.0,0.5,-0.46276339888572693
2012-07-19,0.0,0.0,0.47414252161979675
2012-07-20,0.0,0.5,-0.48715224862098694
2012-07-21,0.0,0.5,-0.4992414017518361
2012-07-22,0.0,0.5,-0.4990313947200775
2012-07-31,0.0,0.5,-0.49647811651229856
2012-08-01,0.0,0.5,-0.49847857654094696
2012-08-02,0.0,0.0,0.26989323894182843
2012-08-03,0.0,0.5,-0.47482553124427795
2012-08-06,0.0,0.16666666666666666,0.16495534777641296
2012-08-07,0.0,0.4166666666666667,-0.3252507746219635
2012-08-08,0.0,0.25,-0.24840711057186127
2012-08-10,0.0,0.25,-0.24911731481552124
2012-08-13,0.0,0.5,-0.49851660430431366
2012-08-14,0.0,0.0,0.31344279646873474
2012-08-15,0.0,0.11437908496732026,-0.03295695411613564
2012-08-16,0.0,0.25,-0.1686370015144348
2012-08-17,0.0,0.2,0.08001458048820495
2012-08-18,0.0,0.5,-0.49233120307326317
2012-08-19,0.0,0.375,-0.29420942068099976
2012-08-20,0.0,0.375,-0.28694432228803635
2012-08-21,0.0,0.5,-0.4973815977573395
2012-08-22,0.0,0.34615384615384615,-0.24524757036795983
2012-08-23,0.0,0.5,-0.49542631208896637
2012-08-24,0.0,0.5,-0.4474315196275711
2012-08-27,0.0,0.5,-0.38486795127391815
2012-08-28,0.0,0.5,-0.4980407953262329
2012-08-29,0.0,0.0,0.4981019198894501
2012-08-31,0.0,0.3333333333333333,-0.2975631852944692
2012-09-02,0.0,0.5,-0.4993022382259369
2012-09-03,0.0,0.375,-0.22811739146709442
2012-09-05,0.0,0.35294117647058826,-0.20806312385727377
2012-09-06,0.0,0.25,-0.12806369364261627
2012-09-07,0.0,0.35,-0.2561983406543732
2012-09-08,0.0,0.3125,-0.11347050592303276
2012-09-09,0.0,0.0,0.4755633771419525
2012-09-10,0.0,0.42857142857142855,-0.426333582117444
2012-09-11,0.0,0.5,-0.49845430850982664
2012-09-12,0.0,0.5,-0.4987415373325348
2012-09-13,0.0,0.5,-0.49951279163360596
2012-09-14,0.0,0.5,-0.49740323424339294
2012-09-18,0.0,0.3333333333333333,-0.18229053417841592
2012-09-21,0.0,0.4166666666666667,-0.3494312912225723
2012-09-22,0.0,0.5,-0.4995102286338806
2012-09-23,0.0,0.3,-0.2174045443534851
2012-09-27,0.0,0.5,-0.49174894392490387
2012-09-29,0.0,0.2,-0.09025506609015994
2012-09-30,0.0,0.2619047619047619,-0.10089404951958429
2012-10-01,0.0,0.5,-0.46823928877711296
2012-10-02,0.0,0.16666666666666666,-0.1665321091810862
2012-10-03,0.0,0.3602941176470588,-0.2353559285402298
2012-10-04,0.0,0.39285714285714285,-0.3008287101984024
2012-10-05,0.0,0.3385416666666667,-0.18257381425549588
2012-10-06,0.0,0.17391304347826086,0.015329741913339367
2012-10-07,0.0,0.3,-0.1810879796743393
2012-10-08,0.0,0.5,-0.4979235629240672
2012-10-09,0.0,0.5,-0.4993002712726593
2012-10-10,0.0,0.3,-0.20283679962158202
2012-10-11,0.0,0.3023255813953488,-0.23125285291394523
2012-10-12,0.0,0.35714285714285715,-0.27510045043059755
2012-10-13,0.0,0.5,-0.42501996954282123
2012-10-14,0.0,0.5,-0.4959225555260976
2012-10-15,0.0,0.5,-0.49754655361175537
2012-10-16,0.0,0.3333333333333333,-0.3184002737204234
2012-10-18,0.0,0.2375,-0.1167694441974163
2012-10-19,0.0,0.3076923076923077,-0.16112948839481062
2012-10-20,0.0,0.16666666666666666,0.023741935690244038
2012-10-21,0.0,0.15,0.08902703523635865
2012-10-22,0.0,0.5,-0.4988309368491173
2012-10-23,0.0,0.3333333333333333,-0.330062468846639
2012-10-24,0.0,0.5,-0.48142243921756744
2012-10-25,0.0,0.20833333333333334,-0.06016023208697637
2012-10-26,0.0,0.25,-0.059398520518751705
2012-10-27,0.0,0.32608695652173914,-0.13783311973447385
2012-10-28,0.0,0.3235294117647059,-0.17090154220076167
2012-10-29,0.0,0.0,0.0
2012-11-08,0.0,0.0,0.4860764443874359
2012-11-09,0.0,0.5,-0.4985586404800415
2012-11-13,0.0,0.5,-0.49792858958244324
2012-11-15,0.0,0.5,-0.496938556432724
2012-11-16,0.0,0.5,-0.38178133964538574
2012-11-17,0.0,0.5,-0.4996531009674072
2012-11-18,0.0,0.5,-0.4996836483478546
2012-11-19,0.0,0.5,-0.4686695337295532
2012-11-22,0.0,0.5,-0.4990119934082031
2012-11-23,0.0,0.5,-0.49834921956062317
2012-11-25,0.0,0.5,-0.4983943849802017
2012-11-26,0.0,0.5,-0.4670812785625458
2012-11-27,0.0,0.5,-0.49525225162506104
2012-12-04,0.0,0.5,-0.4950316250324249
2012-12-05,0.0,0.5,-0.4923677444458008
2012-12-18,0.0,0.25,-0.09674057364463806
2012-12-20,0.0,0.375,-0.3064219653606415
2012-12-21,0.0,0.5,-0.49912209312121075
2012-12-23,0.0,0.5,-0.497357577085495
2012-12-26,0.0,0.3333333333333333,-0.16685078541437784
2012-12-27,0.0,0.0,0.4954517185688019
2012-12-31,0.0,0.5,-0.4504340589046478
2013-01-01,0.0,0.5,-0.4932692050933838
2013-01-02,0.0,0.3125,-0.18520596623420715
2013-01-03,0.0,0.25,-0.014999928382726816
2013-01-04,0.0,0.21875,0.07635162584483624
2013-01-06,0.0,0.5,-0.4970012605190277
2013-01-07,0.0,0.3333333333333333,-0.22000734011332193
2013-01-08,0.0,0.0,0.4874899983406067
2013-01-09,0.0,0.5,-0.49952515959739685
2013-01-10,0.0,0.34615384615384615,-0.2206590061004345
2013-01-11,0.0,0.1875,-0.07210123166441917
2013-01-13,0.0,0.0,0.4875164031982422
2013-01-14,0.0,0.0,0.48029133677482605
2013-01-18,0.0,0.5,-0.49923983216285706
2013-01-20,0.0,0.5,-0.46044906973838806
2013-01-21,0.0,0.25,-0.003303319215774536
2013-01-23,0.0,0.3023255813953488,-0.10972038050030553
2013-01-24,0.0,0.5,-0.39059144258499146
2013-01-25,0.0,0.2857142857142857,-0.16179971751712618
2013-01-26,0.0,0.3333333333333333,-0.22350434958934784
2013-01-27,0.0,0.22,-0.0008293092250823975
2013-01-28,0.0,0.35555555555555557,-0.21572161979145474
2013-01-29,0.0,0.22727272727272727,0.017434280027042736
2013-01-30,0.0,0.5,-0.47694694995880127
2013-01-31,0.0,0.5,-0.43789897362391156
2013-02-03,0.0,0.0,0.49972060322761536
2013-02-04,0.0,0.25,-0.0028684139251708984
2013-02-06,0.0,0.28125,-0.04430120252072811
2013-02-08,0.0,0.28846153846153844,-0.10107955279258582
2013-02-09,0.0,0.4090909090909091,-0.3010318326679143
2013-02-11,0.0,0.26666666666666666,-0.008757241566975911
2013-02-12,0.0,0.5,-0.4556894451379776
2013-02-13,0.0,0.28125,-0.08090641349554062
2013-02-14,0.0,0.0,0.467588871717453
2013-02-15,0.0,0.1875,-0.058515362441539764
2013-02-16,0.0,0.14285714285714285,0.17028242207708813
2013-02-17,0.0,0.21428571428571427,-0.026836867843355452
2013-02-18,0.0,0.4166666666666667,-0.4147174805402756
2013-02-19,0.0,0.38235294117647056,-0.2845718808033887
2013-02-20,0.0,0.5,-0.49799031019210815
2013-02-21,0.0,0.5,-0.49838691353797915
2013-02-22,0.0,0.2,0.016946345567703247
2013-02-23,0.0,0.5,-0.49791836738586426
2013-02-24,0.0,0.25,0.060940563678741455
2013-02-25,0.0,0.4,-0.263319331407547
2013-02-26,0.0,0.5,-0.4980360269546509
2013-02-27,0.0,0.5,-0.3322486877441406
2013-02-28,0.0,0.2727272727272727,-0.06595643000169234
2013-03-01,0.0,0.5,-0.4720340073108673
2013-03-02,0.0,0.5,-0.49922436475753784
2013-03-03,0.0,0.35,-0.17810067385435105
2013-03-04,0.0,0.4166666666666667,-0.3327890634536743
2013-03-05,0.0,0.35714285714285715,-0.20717901842934744
2013-03-07,0.0,0.23015873015873015,-0.041265578970076544
2013-03-08,0.0,0.3181818181818182,-0.14558332706942703
2013-03-09,0.0,0.17647058823529413,0.026311546564102173
2013-03-10,0.0,0.25,-0.002123504877090454
2013-03-11,0.0,0.25,-0.08437406023343404
2013-03-12,0.0,0.3695652173913043,-0.2315050817054251
2013-03-13,0.0,0.5,-0.49100866317749026
2013-03-14,0.0,0.3,-0.11035051345825195
2013-03-15,0.0,0.5,-0.41605499386787415
2013-03-17,0.0,0.0,0.4942513704299927
2013-03-18,0.0,0.35,-0.18762611746788024
2013-03-19,0.0,0.28205128205128205,-0.06236006816228231
2013-03-20,0.0,0.2,0.10879575312137604
2013-03-21,0.0,0.3,-0.13095127642154694
2013-03-22,0.0,0.2692307692307692,-0.039828368104421176
2013-03-23,0.0,0.175,0.0694799229502678
2013-03-24,0.0,0.4375,-0.3502782993018627
2013-03-25,0.0,0.3,-0.11451999545097351
2013-03-26,0.0,0.4189189189189189,-0.33333290348181854
2013-03-27,0.0,0.34615384615384615,-0.1953981610444876
2013-03-28,0.0,0.32142857142857145,-0.13581799609320505
2013-03-29,0.0,0.21428571428571427,0.06039212431226458
2013-03-30,0.0,0.5,-0.4905799428621928
2013-03-31,0.0,0.2916666666666667,-0.17275570581356683
2013-04-01,0.0,0.23387096774193547,-0.0826168401587394
2013-04-02,0.0,0.16666666666666666,0.05325348178545634
2013-04-03,0.0,0.4,-0.2833570510149002
2013-04-04,0.0,0.25,-0.04840104281902313
2013-04-05,0.0,0.5,-0.4647558828194936
2013-04-06,0.0,0.16666666666666666,-0.16663192709287009
2013-04-07,0.0,0.2976190476190476,-0.11096733382769994
2013-04-08,0.0,0.2,0.09607084989547729
2013-04-09,0.0,0.2911392405063291,-0.09447437072102027
2013-04-10,0.0,0.36666666666666664,-0.2252746303876241
2013-04-11,0.0,0.28205128205128205,-0.17278795211743087
2013-04-12,0.0,0.3958333333333333,-0.27792038892706233
2013-04-13,0.0,0.2727272727272727,-0.08537621299425761
2013-04-14,0.0,0.3181818181818182,-0.106397422877225
2013-04-15,0.0,0.2916666666666667,-0.14218133936325708
2013-04-16,0.0,0.5,-0.49645960330963135
2013-04-17,0.0,0.3409090909090909,-0.21115700223229147
2013-04-18,0.0,0.2647058823529412,-0.04829298222766203
2013-04-19,0.0,0.375,-0.36535073816776276
2013-04-20,0.0,0.3333333333333333,-0.0739961564540863
2013-04-21,0.0,0.0,0.49879419803619385
2013-04-22,0.0,0.5,-0.49974626302719116
2013-04-23,0.0,0.5,-0.43353134393692017
2013-04-24,0.0,0.21428571428571427,-0.00021156242915562222
2013-04-25,0.0,0.21875,-0.10458039492368698
2013-04-26,0.0,0.5,-0.4996870160102844
2013-04-27,0.0,0.25,-0.248786062002182
2013-04-28,0.0,0.0,0.4955684542655945
2013-04-29,0.0,0.375,-0.23325896511475244
2013-04-30,0.0,0.3333333333333333,-0.2477414458990097
2013-05-01,0.0,0.5,-0.4982110410928726
2013-05-03,0.0,0.5,-0.49917322397232056
2013-05-04,0.0,0.5,-0.46702681481838226
2013-05-05,0.0,0.5,-0.49638146587780546
2013-05-06,0.0,0.16666666666666666,-0.0012725293636322021
2013-05-09,0.0,0.5,-0.4951715022325516
2013-05-10,0.0,0.3,-0.09271719157695771
2013-05-11,0.0,0.25,-0.2368670254945755
2013-05-12,0.0,0.375,-0.27892018109560013
2013-05-15,0.0,0.25,0.01218537986278534
2013-05-16,0.0,0.0,0.4812068045139313
2013-05-17,0.0,0.35714285714285715,-0.22143029528004782
2013-05-18,0.0,0.3,-0.10109832882881165
2013-05-20,0.0,0.0,0.4998236298561096
2013-05-21,0.0,0.5,-0.4896576851606369
2013-05-22,0.0,0.5,-0.4985661506652832
2013-05-23,0.0,0.25,0.029188185930252075
2013-05-24,0.0,0.4,-0.3002341866493225
2013-05-25,0.0,0.5,-0.4866367757320404
2013-05-26,0.0,0.34782608695652173,-0.20542319054188934
